Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method
Foot Locker,1185732,12/25/2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,45,175,7875,27560,Outlet
Foot Locker,1185732,5/29/2021,Midwest,Nebraska,Omaha,Women's Street Footwear,25,175,4375,15310,Outlet
Foot Locker,1185732,6/22/2021,Midwest,Nebraska,Omaha,Women's Street Footwear,30,175,5250,18380,Outlet
Foot Locker,1185732,6/29/2021,Midwest,Nebraska,Omaha,Women's Athletic Footwear,35,175,6125,24500,Outlet
Foot Locker,1185732,6/30/2021,Midwest,Nebraska,Omaha,Men's Apparel,45,175,7875,27560,Outlet
Amazon,1185732,10/25/2021,Northeast,Maine,Portland,Men's Athletic Footwear,40,175,7000,24500,Outlet
Amazon,1185732,11/7/2021,Northeast,Maine,Portland,Women's Street Footwear,45,175,7875,31500,Outlet
Amazon,1185732,11/14/2021,Northeast,Maine,Portland,Women's Athletic Footwear,45,175,7875,23630,Outlet
Amazon,1185732,11/20/2021,Northeast,Maine,Portland,Women's Athletic Footwear,45,175,7875,23630,Outlet
Amazon,1185732,12/24/2021,Northeast,Maine,Portland,Women's Athletic Footwear,45,175,7875,23630,Outlet
Amazon,1185732,2/22/2021,West,Alaska,Anchorage,Women's Athletic Footwear,50,175,8750,21880,Outlet
Foot Locker,1128299,1/10/2021,West,Alaska,Anchorage,Men's Apparel,50,175,8750,13130,Outlet
Foot Locker,1128299,5/25/2021,Southeast,Virginia,Richmond,Men's Apparel,45,175,7875,31500,In-store
West Gear,1128299,5/25/2021,West,Oregon,Portland,Men's Apparel,45,175,7875,31500,In-store
West Gear,1128299,2/17/2021,South,Louisiana,New Orleans,Men's Apparel,50,175,8750,39380,In-store
West Gear,1128299,4/17/2021,South,Louisiana,New Orleans,Men's Apparel,45,175,7875,35440,In-store
Sports Direct,1128299,2/13/2021,Southeast,Georgia,Atlanta,Men's Apparel,45,175,7875,27560,Online
Amazon,1185732,4/22/2021,Southeast,Kentucky,Louisville,Men's Athletic Footwear,45,175,7875,27560,Online
Amazon,1185732,4/22/2021,Southeast,Kentucky,Louisville,Women's Street Footwear,40,175,7000,28000,Online
Amazon,1185732,10/22/2021,Southeast,Kentucky,Louisville,Women's Street Footwear,45,175,7875,31500,Online
West Gear,1197831,2/21/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,20,175,3500,14000,Online
West Gear,1197831,3/19/2021,South,Oklahoma,Oklahoma City,Men's Apparel,35,175,6125,21440,Online
West Gear,1197831,4/20/2021,South,Oklahoma,Oklahoma City,Men's Apparel,40,175,7000,24500,Online
Kohl's,1197831,10/14/2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,20,175,3500,12250,Online
Kohl's,1197831,10/14/2021,Midwest,Kansas,Wichita,Men's Apparel,30,175,5250,18380,Online
Foot Locker,1185732,1/12/2021,Midwest,Kansas,Wichita,Men's Apparel,50,175,8750,30630,Online
Foot Locker,1185732,2/12/2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,40,175,7000,21000,Online
Foot Locker,1185732,2/12/2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,50,175,8750,30630,Online
Foot Locker,1185732,5/13/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,45,175,7875,23630,Online
Foot Locker,1185732,6/12/2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,35,175,6125,18380,Online
Foot Locker,1185732,6/12/2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,45,175,7875,27560,Online
Foot Locker,1185732,7/11/2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,40,175,7000,21000,Online
Foot Locker,1185732,8/12/2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,50,175,8750,30630,Online
Foot Locker,1185732,9/13/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,35,175,6125,18380,Online
Sports Direct,1185732,11/12/2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,45,175,7875,23630,Online
Sports Direct,1185732,1/9/2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,45,175,7875,27560,Online
Sports Direct,1185732,2/9/2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,35,175,6125,18380,Online
Sports Direct,1185732,2/9/2021,Midwest,North Dakota,Fargo,Men's Apparel,45,175,7875,27560,Online
Sports Direct,1185732,5/10/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,40,175,7000,21000,In-store
Sports Direct,1185732,6/9/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,30,175,5250,15750,In-store
Sports Direct,1185732,6/9/2021,Midwest,North Dakota,Fargo,Men's Apparel,40,175,7000,24500,In-store
Sports Direct,1185732,7/8/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,40,175,7000,21000,In-store
Sports Direct,1185732,8/9/2021,Midwest,North Dakota,Fargo,Men's Apparel,50,175,8750,30630,In-store
Sports Direct,1185732,9/10/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,30,175,5250,15750,In-store
Foot Locker,1185732,11/9/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,40,175,7000,21000,In-store
Foot Locker,1185732,3/5/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,20,175,3500,12250,In-store
Foot Locker,1185732,4/6/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,20,175,3500,12250,In-store
Foot Locker,1185732,4/6/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,10,175,1750,5250,In-store
Foot Locker,1185732,6/6/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,25,175,4375,13130,In-store
Foot Locker,1185732,6/6/2021,Midwest,Iowa,Des Moines,Men's Apparel,35,175,6125,30630,In-store
Foot Locker,1185732,7/5/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,40,175,7000,21000,In-store
Foot Locker,1185732,8/6/2021,Midwest,Iowa,Des Moines,Men's Apparel,50,175,8750,43750,In-store
Foot Locker,1185732,9/7/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,25,175,4375,13130,In-store
West Gear,1185732,3/2/2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,20,175,3500,12250,In-store
West Gear,1185732,5/4/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,35,175,6125,18380,In-store
West Gear,1185732,5/4/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,45,175,7875,39380,In-store
West Gear,1185732,6/3/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,25,175,4375,13130,In-store
West Gear,1185732,6/3/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,35,175,6125,30630,In-store
West Gear,1185732,7/2/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,40,175,7000,21000,In-store
West Gear,1185732,8/3/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,50,175,8750,43750,In-store
West Gear,1185732,3/9/2021,Midwest,Indiana,Indianapolis,Men's Apparel,35,175,6125,18380,In-store
West Gear,1185732,5/11/2021,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,35,175,6125,21440,In-store
West Gear,1185732,6/10/2021,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,30,175,5250,18380,In-store
West Gear,1185732,6/10/2021,Midwest,Indiana,Indianapolis,Men's Apparel,40,175,7000,21000,In-store
West Gear,1185732,7/9/2021,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,45,175,7875,27560,In-store
West Gear,1185732,8/10/2021,Midwest,Indiana,Indianapolis,Men's Apparel,50,175,8750,26250,In-store
West Gear,1185732,9/11/2021,Midwest,Indiana,Indianapolis,Women's Street Footwear,25,175,4375,15310,In-store
West Gear,1185732,2/17/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,35,175,6125,24500,In-store
West Gear,1185732,3/16/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,25,175,4375,17500,In-store
West Gear,1185732,4/17/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,25,175,4375,17500,In-store
West Gear,1185732,10/17/2021,Northeast,West Virginia,Charleston,Women's Street Footwear,35,175,6125,24500,In-store
West Gear,1185732,10/17/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,35,175,6125,24500,In-store
West Gear,1185732,10/17/2021,Northeast,West Virginia,Charleston,Men's Apparel,45,175,7875,31500,In-store
West Gear,1185732,2/22/2021,Northeast,West Virginia,Charleston,Women's Street Footwear,25,175,4375,15310,In-store
West Gear,1185732,3/20/2021,Northeast,Maryland,Baltimore,Women's Street Footwear,25,175,4375,15310,In-store
West Gear,1185732,3/20/2021,Northeast,Maryland,Baltimore,Women's Apparel,35,175,6125,18380,In-store
West Gear,1185732,5/20/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,45,175,7875,27560,In-store
Foot Locker,1185732,6/22/2021,Northeast,Maryland,Baltimore,Women's Street Footwear,40,175,7000,24500,In-store
Sports Direct,1185732,7/20/2021,Northeast,Maryland,Baltimore,Men's Apparel,50,175,8750,26250,In-store
Foot Locker,1185732,11/21/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,50,175,8750,30630,In-store
Foot Locker,1185732,12/20/2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,50,175,8750,30630,In-store
Foot Locker,1185732,1/17/2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,35,175,6125,24500,In-store
Foot Locker,1185732,3/13/2021,Northeast,Delaware,Wilmington,Men's Apparel,50,175,8750,26250,In-store
Kohl's,1185732,1/10/2021,Northeast,Delaware,Wilmington,Men's Apparel,45,175,7875,23630,In-store
Kohl's,1185732,2/8/2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,35,175,6125,21440,In-store
Kohl's,1185732,2/8/2021,Northeast,New Jersey,Newark,Men's Apparel,45,175,7875,23630,In-store
Kohl's,1185732,4/7/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,35,175,6125,21440,In-store
Kohl's,1185732,4/7/2021,Northeast,New Jersey,Newark,Women's Street Footwear,25,175,4375,17500,In-store
Kohl's,1185732,8/7/2021,Northeast,New Jersey,Newark,Men's Apparel,50,175,8750,26250,In-store
Kohl's,1185732,9/6/2021,Northeast,New Jersey,Newark,Women's Street Footwear,40,175,7000,28000,In-store
Sports Direct,1185732,9/3/2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,45,175,7875,23630,In-store
Foot Locker,1185732,2/8/2021,Northeast,Connecticut,Hartford,Women's Street Footwear,25,175,4375,17500,In-store
Foot Locker,1185732,3/6/2021,Northeast,Rhode Island,Providence,Women's Street Footwear,25,175,4375,17500,In-store
Foot Locker,1185732,3/6/2021,Northeast,Rhode Island,Providence,Women's Apparel,35,175,6125,24500,In-store
Foot Locker,1185732,5/6/2021,Northeast,Rhode Island,Providence,Men's Athletic Footwear,45,175,7875,27560,In-store
Foot Locker,1185732,5/6/2021,Northeast,Rhode Island,Providence,Men's Apparel,50,175,8750,26250,In-store
Sports Direct,1185732,3/13/2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,40,175,7000,21000,In-store
Sports Direct,1185732,5/13/2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,45,175,7875,19690,In-store
Sports Direct,1185732,8/14/2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,45,175,7875,19690,In-store
Amazon,1185732,1/14/2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,40,175,7000,24500,In-store
Amazon,1185732,1/21/2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,45,175,7875,23630,In-store
Amazon,1185732,4/18/2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,45,175,7875,23630,In-store
Sports Direct,1197831,7/22/2020,Northeast,New York,New York,Women's Athletic Footwear,34,175,5950,3270,Online
Sports Direct,1197831,7/28/2020,South,Texas,Houston,Women's Athletic Footwear,34,175,5950,3570,Online
Walmart,1197831,9/9/2020,South,Texas,Houston,Men's Apparel,44,175,7700,3310,Online
West Gear,1128299,11/4/2020,South,Texas,Houston,Women's Athletic Footwear,48,175,8400,3360,Online
West Gear,1128299,11/14/2020,West,California,San Francisco,Men's Athletic Footwear,58,175,10150,3050,Online
West Gear,1128299,2/15/2021,West,California,San Francisco,Men's Apparel,59,175,10325,6200,Online
Kohl's,1189833,4/9/2021,West,California,Los Angeles,Women's Street Footwear,49,175,8575,4720,Online
Kohl's,1189833,4/22/2021,West,California,Los Angeles,Women's Athletic Footwear,44,175,7700,3700,Online
Kohl's,1189833,5/16/2021,West,California,Los Angeles,Women's Athletic Footwear,48,175,8400,3780,Online
Sports Direct,1197831,8/30/2021,South,Texas,Dallas,Men's Athletic Footwear,28,175,4900,2350,Online
Sports Direct,1197831,9/6/2021,South,Texas,Dallas,Women's Street Footwear,24,175,4200,1970,Online
West Gear,1128299,7/3/2020,West,Washington,Seattle,Women's Street Footwear,78,175,13650,4780,Online
Foot Locker,1185732,8/9/2020,West,Washington,Seattle,Women's Athletic Footwear,38,175,6650,2660,Online
Foot Locker,1185732,8/21/2020,Southeast,Florida,Miami,Women's Athletic Footwear,36,175,6300,2520,Online
West Gear,1185732,4/24/2020,Southeast,Florida,Miami,Women's Athletic Footwear,49,175,8575,3690,Online
Sports Direct,1197831,9/18/2021,South,Alabama,Birmingham,Men's Street Footwear,51,175,8925,5360,Online
Sports Direct,1197831,10/8/2021,South,Alabama,Birmingham,Women's Street Footwear,64,175,11200,6940,Online
Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,54,175,9450,3590,Online
West Gear,1185732,6/10/2021,Northeast,New York,Albany,Men's Athletic Footwear,54,175,9450,4540,Online
Foot Locker,1128299,12/16/2021,South,Louisiana,New Orleans,Women's Apparel,87,175,15225,6850,Online
Foot Locker,1128299,12/22/2021,West,Arizona,Phoenix,Men's Athletic Footwear,49,175,8575,4630,Online
Kohl's,1128299,8/26/2021,West,New Mexico,Albuquerque,Men's Street Footwear,56,175,9800,4900,Online
Sports Direct,1128299,8/13/2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,58,175,10150,5280,Online
Foot Locker,1185732,9/5/2021,Southeast,South Carolina,Charleston,Men's Apparel,48,175,8400,3860,Online
Sports Direct,1185732,9/2/2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,28,175,4900,2500,Online
Sports Direct,1185732,6/5/2021,Northeast,Connecticut,Hartford,Men's Street Footwear,50,175,8750,4810,Online
Foot Locker,1185732,11/27/2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,49,175,8575,4890,Outlet
Foot Locker,1128299,5/25/2021,Southeast,Virginia,Richmond,Men's Street Footwear,39,175,6825,2730,Outlet
West Gear,1128299,2/17/2021,West,Oregon,Portland,Men's Street Footwear,24,175,4200,1890,Outlet
West Gear,1128299,9/18/2021,South,Louisiana,New Orleans,Men's Street Footwear,33,175,5775,2430,Outlet
West Gear,1128299,9/18/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,40,175,7000,3010,Outlet
Foot Locker,1128299,4/23/2021,West,Arizona,Phoenix,Men's Street Footwear,40,175,7000,2660,Outlet
Foot Locker,1128299,10/23/2021,West,Arizona,Phoenix,Men's Athletic Footwear,33,175,5775,2430,Outlet
Amazon,1185732,7/10/2021,Northeast,Vermont,Burlington,Women's Apparel,49,175,8575,4030,Outlet
Sports Direct,1197831,8/3/2020,South,Texas,Houston,Women's Athletic Footwear,37,174,6438,3730,Online
West Gear,1128299,12/22/2020,West,California,San Francisco,Women's Athletic Footwear,58,174,10092,4340,Online
Kohl's,1189833,4/12/2021,West,California,Los Angeles,Women's Apparel,62,174,10788,3560,Online
Kohl's,1189833,5/17/2021,West,California,Los Angeles,Men's Apparel,56,174,9744,6630,Online
Kohl's,1189833,5/23/2021,West,California,Los Angeles,Men's Apparel,55,174,9570,6600,Online
Sports Direct,1197831,9/13/2021,South,Texas,Dallas,Women's Athletic Footwear,43,174,7482,4120,Online
West Gear,1128299,2/6/2020,West,Nevada,Las Vegas,Women's Apparel,73,174,12702,5080,Online
West Gear,1128299,2/8/2020,West,Nevada,Las Vegas,Men's Athletic Footwear,61,174,10614,3820,Online
West Gear,1128299,2/19/2020,West,Nevada,Las Vegas,Men's Street Footwear,56,174,9744,4680,Online
West Gear,1128299,7/14/2020,West,Washington,Seattle,Men's Athletic Footwear,71,174,12354,4320,Online
Sports Direct,1197831,4/12/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,36,174,6264,3820,Online
Sports Direct,1197831,5/11/2021,South,Tennessee,Knoxville,Women's Street Footwear,50,174,8700,4870,Online
Sports Direct,1197831,8/8/2021,South,Alabama,Birmingham,Men's Athletic Footwear,33,174,5742,3100,Online
Amazon,1185732,12/20/2021,West,Alaska,Anchorage,Men's Street Footwear,69,174,12006,5640,Online
West Gear,1128299,12/16/2021,Southeast,Florida,Orlando,Women's Street Footwear,75,174,13050,5220,Online
West Gear,1185732,2/10/2021,Southeast,Florida,Orlando,Women's Street Footwear,33,174,5742,2120,Online
Kohl's,1185732,2/12/2021,West,Wyoming,Cheyenne,Women's Apparel,38,174,6612,2580,Online
Kohl's,1185732,9/10/2021,West,Wyoming,Cheyenne,Women's Apparel,52,174,9048,3620,Online
Kohl's,1185732,10/12/2021,West,Wyoming,Cheyenne,Men's Athletic Footwear,44,174,7656,3060,Online
Foot Locker,1185732,12/10/2021,West,Wyoming,Cheyenne,Women's Apparel,56,174,9744,3510,Online
Sports Direct,1185732,9/15/2021,Midwest,Michigan,Detroit,Men's Athletic Footwear,37,174,6438,3280,Online
Foot Locker,1185732,9/19/2021,Midwest,Missouri,St. Louis,Men's Street Footwear,32,174,5568,2780,Online
West Gear,1185732,5/12/2021,West,Utah,Salt Lake City,Men's Street Footwear,32,174,5568,2840,Online
West Gear,1128299,11/17/2021,South,Louisiana,New Orleans,Women's Apparel,81,174,14094,6770,Online
Foot Locker,1197831,2/4/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,32,174,5568,2340,Online
West Gear,1197831,6/4/2021,West,Idaho,Boise,Women's Street Footwear,47,174,8178,3930,Online
Walmart,1197831,4/20/2021,South,Arkansas,Little Rock,Men's Street Footwear,23,174,4002,2160,Online
Sports Direct,1197831,10/19/2021,South,Texas,Dallas,Women's Athletic Footwear,59,173,10207,6330,Online
Kohl's,1189833,1/9/2021,Midwest,Montana,Billings,Men's Street Footwear,32,173,5536,3040,Online
Kohl's,1189833,2/27/2021,Midwest,Montana,Billings,Men's Athletic Footwear,42,173,7266,2980,Online
Sports Direct,1197831,5/3/2021,South,Tennessee,Knoxville,Men's Street Footwear,33,173,5709,3250,Online
Sports Direct,1197831,8/27/2021,South,Alabama,Birmingham,Women's Street Footwear,15,173,2595,1450,Online
Sports Direct,1197831,9/9/2021,South,Alabama,Birmingham,Women's Athletic Footwear,44,173,7612,5630,Online
Amazon,1185732,2/22/2021,West,Alaska,Anchorage,Men's Street Footwear,51,173,8823,4150,Online
Walmart,1128299,5/18/2021,Southeast,Florida,Orlando,Women's Apparel,67,173,11591,6720,Online
Sports Direct,1185732,7/15/2021,Midwest,Michigan,Detroit,Women's Street Footwear,46,173,7958,3580,Online
Sports Direct,1185732,9/15/2021,Midwest,Michigan,Detroit,Women's Apparel,48,173,8304,5400,Online
West Gear,1185732,10/11/2021,West,Utah,Salt Lake City,Men's Street Footwear,28,173,4844,2470,Online
West Gear,1128299,11/24/2021,West,Oregon,Portland,Men's Street Footwear,44,173,7612,3500,Online
West Gear,1128299,12/23/2021,West,Oregon,Portland,Women's Apparel,77,173,13321,5330,Online
Sports Direct,1197831,10/4/2021,West,Idaho,Boise,Men's Athletic Footwear,37,173,6401,3460,Online
Sports Direct,1128299,7/12/2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,51,173,8823,4500,Online
Sports Direct,1128299,11/13/2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,58,173,10034,5420,Online
Sports Direct,1185732,1/6/2021,Southeast,South Carolina,Charleston,Women's Athletic Footwear,29,173,5017,2760,Online
Amazon,1185732,1/13/2021,Southeast,North Carolina,Charlotte,Women's Apparel,32,173,5536,3600,Online
Amazon,1185732,7/9/2021,Midwest,Ohio,Columbus,Women's Street Footwear,51,173,8823,4500,Online
Amazon,1185732,9/9/2021,Midwest,Ohio,Columbus,Men's Athletic Footwear,47,173,8131,3820,Online
Amazon,1185732,5/17/2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,64,173,11072,5870,Online
Foot Locker,1185732,2/22/2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,52,173,8996,4050,Online
West Gear,1128299,11/5/2020,West,California,San Francisco,Men's Apparel,38,173,6574,3550,Outlet
Kohl's,1189833,4/10/2021,West,California,Los Angeles,Women's Athletic Footwear,31,173,5363,2040,Outlet
West Gear,1128299,1/8/2020,West,Nevada,Las Vegas,Men's Street Footwear,27,173,4671,2010,Outlet
Sports Direct,1197831,9/19/2021,South,Alabama,Birmingham,Men's Athletic Footwear,36,173,6228,3430,Outlet
Sports Direct,1197831,9/25/2021,South,Alabama,Birmingham,Men's Athletic Footwear,23,173,3979,2190,Outlet
